customer_id,community_id
895,12
3275,12
2056,12
213,12
1475,12
2772,12
440,12
920,12
4309,12
3160,12
4382,12
831,12
2664,12
1883,12
2456,12
4050,12
2427,12
4077,12
130,12
2188,12
4899,12
3052,12
1866,12
1331,12
3139,12
2087,12
4182,12
3049,12
1782,12
2597,12
4435,12
1717,12
453,12
339,12
1489,12
2110,12
2323,12
4700,12
1458,12
4698,12
477,12
661,12
1546,12
2523,12
378,12
3779,12
4448,12
3097,12
3996,12
2366,6
3941,6
787,6
1640,6
3534,6
3533,6
4845,6
3834,6
3290,6
1294,6
1973,6
2574,6
3816,6
820,6
3686,6
1439,6
691,6
3058,6
1116,6
816,6
3800,6
199,6
2627,6
1353,6
1539,6
1886,6
2791,6
1307,6
1573,6
1580,6
3202,6
4044,6
133,6
1173,6
3054,6
256,6
2080,6
3770,6
2255,6
888,6
2306,6
4385,6
1000,6
4254,6
1209,6
4566,6
4046,6
3741,6
3542,14
3207,14
3407,14
3585,14
892,14
4210,14
3121,14
1163,14
416,14
2226,14
1136,14
4573,14
4866,14
1798,14
934,14
3405,14
789,14
176,14
2101,14
4428,14
2053,14
1980,14
3822,14
4300,14
4729,14
2939,14
2867,14
4011,14
3632,14
3657,14
1107,14
504,14
3197,14
277,14
2966,14
3895,14
231,14
966,14
2055,14
4842,14
2702,14
248,14
3118,14
4979,14
3023,14
141,14
1392,14
2283,14
3426,14
3284,14
2208,14
2718,14
1122,14
2825,15
2316,15
1882,15
1991,15
2327,15
513,15
4137,15
458,15
695,15
2508,15
4677,15
1965,15
4222,15
3443,15
4086,15
1851,15
2935,15
753,15
218,15
3231,15
1421,15
3105,15
3018,15
505,15
2817,15
1505,15
2792,15
1934,15
144,15
1242,15
761,15
806,15
3675,15
4203,15
191,15
719,15
4551,15
4389,15
984,15
4417,15
4772,15
1618,15
3000,15
3984,15
3391,15
2897,15
3138,15
933,15
4005,15
4595,15
1346,15
221,15
4736,15
58,15
538,15
2628,15
841,15
2019,15
3911,15
4948,15
1931,15
4013,15
3660,15
3296,15
829,15
2122,15
4803,7
3200,7
262,7
4368,7
2428,7
264,7
3540,7
4352,7
2014,7
2342,7
1734,7
3480,7
4485,7
2365,7
3491,7
3375,7
3319,7
146,7
3636,7
4981,7
1308,7
4937,7
3360,7
3361,7
2696,7
968,7
1948,7
1485,7
3372,7
2654,7
163,7
733,7
4022,7
2324,7
1616,7
3114,7
3752,7
4762,7
632,7
3939,7
2941,7
3149,7
835,7
3993,7
1597,7
1881,7
1478,7
2023,7
2362,7
2849,7
1147,7
519,7
536,7
2123,7
2307,7
1710,16
492,16
315,16
170,16
799,16
618,16
607,16
2223,16
3238,16
1817,16
3357,16
3625,16
2761,16
3447,16
4708,16
765,16
3813,16
2587,16
2913,16
2520,16
3158,16
3731,16
1201,16
4808,16
4582,16
2975,16
1453,16
3709,16
2911,16
2681,16
518,16
2847,16
1280,16
4522,16
151,16
898,16
3006,16
2900,16
1712,16
4315,16
557,16
391,16
3605,16
1422,16
2412,16
4668,16
1135,10
3960,10
1140,10
236,10
3301,10
418,10
516,10
2631,10
1805,10
545,10
4651,10
1160,10
525,10
3228,10
487,10
2660,10
4543,10
4972,10
1058,10
2267,10
3424,10
2621,10
3399,10
4377,10
44,10
4574,10
2025,10
152,10
2515,10
1157,10
1797,10
193,10
4158,10
2858,10
1729,10
2956,10
3815,10
943,7
1675,7
1169,7
654,7
2012,7
917,7
267,7
158,7
4484,7
1275,7
1829,7
390,7
1166,7
2153,7
2044,7
2251,7
2449,7
4093,7
1615,7
3588,7
4304,7
1406,7
3699,7
397,7
3125,7
718,7
350,7
3858,7
812,7
3897,7
3589,7
4648,7
384,7
565,7
3771,7
4883,7
1625,7
4911,7
1549,7
4703,7
285,18
904,18
2474,18
795,18
3082,18
4865,18
2384,18
2600,18
94,18
707,18
510,18
4283,18
3008,18
923,18
1090,18
2281,18
2811,18
1263,18
1493,18
4747,18
768,18
3135,18
2489,18
1631,18
4957,18
4827,18
3005,18
4457,18
1633,18
1101,18
159,18
2714,18
3900,18
4743,18
4947,18
3134,18
2970,18
4890,18
1604,18
4532,18
1716,18
4225,18
3168,18
2824,18
415,18
3455,18
496,18
1636,18
4533,18
3285,18
2671,18
666,19
1772,19
1969,19
4910,19
3556,19
4245,19
3191,19
2820,19
3980,19
1488,19
672,19
1342,19
3907,19
4942,19
3892,19
2416,19
4124,19
403,19
2503,19
1397,19
1057,19
878,19
3019,19
4667,19
2446,19
1443,19
2162,19
1801,19
1027,19
2965,19
4469,19
3467,19
1930,19
1944,19
4364,19
4256,19
4709,19
3782,19
227,19
4951,19
4679,19
172,19
3597,19
4163,19
1325,19
1824,19
1356,19
2154,19
4287,19
109,19
2493,19
252,19
2198,19
3083,10
1672,10
3036,10
4199,10
1203,10
2644,10
1382,10
2274,10
1699,10
2623,10
1595,10
2801,10
217,10
3369,10
3856,10
3932,10
479,10
4699,10
54,10
3999,10
1497,10
589,10
4268,10
1542,10
299,10
3507,10
99,10
683,10
175,10
1550,10
3843,10
1248,10
4056,10
956,10
2891,10
3765,10
653,10
3833,10
673,10
1223,10
3905,10
583,10
3324,10
4358,10
39,10
782,10
4882,10
254,20
980,20
3650,20
2552,20
1892,20
3341,20
1624,20
1433,20
2938,20
1681,20
3563,20
3039,20
3458,20
1981,20
2022,20
3715,20
3918,20
2288,20
1657,20
735,20
4132,20
3102,20
1495,20
3748,20
1778,20
1997,20
3546,20
3045,20
2467,20
2529,20
4953,20
4740,20
179,20
331,20
464,20
1031,20
2129,20
3706,20
4028,20
600,20
4542,20
2942,20
4562,20
1536,20
1129,20
261,20
4263,20
958,20
4415,20
2614,20
1366,20
4856,20
2402,20
3538,20
1333,20
1120,20
974,20
744,10
402,10
517,10
2738,10
900,10
626,10
1117,10
4684,10
1823,10
2035,10
4837,10
4239,10
2556,10
374,10
1074,10
1508,10
2778,10
3161,10
1463,10
1274,10
4789,10
2084,10
759,10
3003,10
985,10
2973,10
1374,10
1992,10
4970,10
3550,10
4541,10
3258,10
4215,10
3716,10
1159,10
612,10
3428,10
4129,10
740,10
3517,10
184,10
3886,10
1229,10
3498,10
1749,10
1737,10
2113,11
1656,11
266,11
646,11
1255,11
1124,11
1038,11
2354,11
3495,11
709,11
503,11
1469,11
896,11
3554,11
2848,11
3592,11
1001,11
1044,11
1653,11
2413,11
3243,11
564,11
4020,11
1134,11
3273,11
595,11
2034,11
185,11
2719,11
614,11
3224,11
2403,11
3132,11
3463,11
1978,11
4373,11
3445,11
1667,11
2042,11
1096,11
4555,11
1895,21
2869,21
1678,21
1517,21
1208,21
3995,21
4439,21
1774,21
4849,21
4553,21
2940,21
2553,21
1069,21
3127,21
2548,21
4475,21
2752,21
1185,21
1048,21
2657,21
3471,21
1337,21
4588,21
46,21
3878,21
1790,21
186,21
3355,21
4783,21
23,21
2868,21
2282,21
1230,21
1355,21
1498,21
2690,21
4350,21
501,21
1570,21
3241,21
1099,21
3070,21
903,21
195,21
1450,21
3627,26
2477,26
2143,26
4671,26
3685,26
1271,26
2695,26
2189,26
3857,26
3153,26
4460,26
4042,26
4107,26
4079,26
2136,26
3925,26
3931,26
4363,26
2453,26
3501,26
426,26
219,26
2840,26
1172,26
3584,26
3578,26
3764,26
318,26
2732,26
3338,26
194,26
1747,26
826,26
4811,26
3027,26
3837,26
188,26
4208,26
2550,26
3431,26
1398,26
696,26
1141,26
4860,26
1007,26
2750,26
901,26
2463,26
581,24
2988,24
2120,24
2569,24
1373,24
1435,24
621,24
3470,24
1153,24
721,24
4878,24
1979,24
2099,24
4664,24
664,24
1401,24
2924,24
1413,24
668,24
4224,24
3406,24
1686,24
809,24
605,24
4196,24
1975,24
579,24
4769,24
4746,24
189,24
1890,24
2141,24
475,24
2482,24
2680,24
1902,24
3725,24
4019,24
2920,24
3582,24
1856,24
3610,24
3979,24
4061,24
971,10
2759,10
4995,10
4018,10
3337,10
2261,10
4597,10
1567,10
4262,10
4458,10
3178,10
1029,10
3352,10
4669,10
1121,10
1755,10
3059,10
4252,10
4302,10
2564,10
4675,10
1047,10
4474,10
3358,10
881,10
2399,10
919,10
870,10
2287,10
4674,10
412,10
712,10
4279,10
1985,10
4536,10
800,10
890,10
209,10
436,10
4963,10
2899,10
4907,10
584,10
2894,10
4238,10
843,10
990,10
596,10
2746,10
2016,10
222,10
3237,10
3555,10
3893,10
3020,10
2190,10
4422,10
1720,10
3107,10
4392,10
2033,10
1591,7
749,7
4325,7
2751,7
2296,7
3702,7
3985,7
2085,7
224,7
2376,7
4148,7
643,7
4381,7
484,7
4035,7
693,7
4765,7
2339,7
549,7
1724,7
1916,7
4895,7
550,7
3312,7
998,7
1510,7
368,7
441,7
4014,7
1617,7
2209,7
1344,7
976,7
2215,7
3586,7
785,7
1987,7
3062,7
298,7
1179,7
126,7
495,7
3307,7
4801,7
2152,7
4653,7
2584,7
1258,7
4896,7
1858,7
4525,7
20,7
2747,7
4284,7
3601,7
3804,6
1512,6
4830,6
2351,6
1560,6
3988,6
2337,6
1394,6
1496,6
1295,6
757,6
358,6
2001,6
4062,6
2098,6
1363,6
1102,6
4403,6
1598,6
4985,6
1410,6
1807,6
2743,6
586,6
4478,6
2543,6
3914,6
573,6
4514,6
1537,6
778,6
459,6
1683,6
435,6
1347,6
3098,6
233,6
38,6
4341,6
1862,6
3402,6
1077,6
4881,6
1650,6
1409,28
1700,28
4863,28
2903,28
2789,28
747,28
1999,28
3940,28
3374,28
2371,28
240,28
445,28
239,28
3608,28
1867,28
2665,28
3523,28
3949,28
1335,28
946,28
4409,28
2594,28
474,28
3289,28
3962,28
3992,28
3547,28
522,28
197,28
1361,28
4887,28
1025,28
3015,28
2005,28
4053,28
2134,28
3693,28
845,28
2949,28
2213,28
4033,28
2653,28
3883,28
568,28
4634,28
312,28
1840,6
4223,6
1524,6
3239,6
3620,6
4490,6
4383,6
1584,6
2826,6
4758,6
1411,6
3334,6
4313,6
1004,6
2952,6
1588,6
3728,6
794,6
4319,6
1216,6
4192,6
982,6
3622,6
2114,6
2360,6
572,6
250,6
3293,6
1428,6
1199,6
4051,6
2180,6
2808,6
2031,6
4893,6
3141,6
3194,6
4544,6
314,6
1748,6
1009,6
1468,6
4357,6
4231,6
3218,6
810,6
3726,6
3994,6
854,6
2484,6
1926,6
4116,6
3560,6
1935,6
2889,6
5000,6
3760,26
2240,26
4707,26
3394,26
2292,26
272,26
804,26
3981,26
3195,26
4069,26
348,26
4891,26
1127,26
3774,26
2595,26
2045,26
2132,26
967,26
2837,26
357,26
3751,26
2798,26
2735,26
2919,26
1559,26
3504,26
1284,26
2328,26
483,26
2877,26
925,26
1013,26
1253,26
2960,26
2472,26
4387,26
1438,26
4339,26
3075,26
4027,26
3263,26
1383,26
2102,26
1803,26
541,26
1266,26
3444,26
2581,26
4170,26
4933,31
2968,31
3587,31
2575,31
3439,31
3966,31
4396,31
3828,31
3064,31
728,31
4147,31
4706,31
2637,31
3967,31
4545,31
2639,31
2294,31
4983,31
949,31
4766,31
2835,31
409,31
833,31
273,31
2776,31
93,31
4616,31
924,31
2582,31
642,31
2740,31
2535,31
3043,31
2537,31
4049,31
502,31
4961,31
419,34
3384,34
3876,34
703,34
983,34
3346,34
3697,34
929,34
1145,34
4955,34
276,34
1440,34
4172,34
4128,34
1548,34
1998,34
4945,34
1836,34
2050,34
4635,34
4520,34
1486,34
1500,34
4161,34
3022,34
601,34
3435,34
2616,34
4994,34
4604,34
2887,34
655,34
2083,34
1434,34
2850,34
842,34
4413,34
1791,34
413,34
2333,34
2382,34
1006,34
3502,34
1864,34
2827,34
34,34
2032,34
4620,34
2048,34
4216,34
1832,34
2051,34
2790,34
2549,34
3336,34
2144,34
546,34
524,34
1751,8
4275,8
640,8
2151,8
4379,8
4408,8
2375,8
1853,8
743,8
3410,8
1585,8
4680,8
1218,8
3016,8
811,8
1654,8
4243,8
996,8
364,8
2090,8
3541,8
443,8
4032,8
652,8
2831,8
1606,8
838,8
3340,8
290,8
4433,8
692,8
1545,8
2250,8
3600,8
585,8
2006,8
3128,8
2330,8
507,8
4673,8
386,8
3791,8
3524,8
3497,8
3599,8
4326,8
3347,11
3300,11
2406,11
763,11
4850,11
4045,11
859,11
3920,11
463,11
2204,11
1593,11
4236,11
3975,11
2943,11
520,11
300,11
4271,11
4479,11
597,11
2455,11
3037,11
3450,11
2741,11
4997,11
2168,11
4160,11
1270,11
3430,11
310,11
1066,11
936,11
2781,11
4857,11
1767,11
627,11
2536,11
3092,11
3398,11
2086,11
1529,11
3378,11
382,11
3315,11
3119,11
1384,11
3166,11
4362,11
3111,11
3493,11
1516,38
304,38
2787,38
1464,38
2041,38
4232,38
4004,38
4494,38
3031,38
658,38
4017,38
4973,38
4354,38
4384,38
4094,38
1168,38
2762,38
947,38
3421,38
2383,38
1665,38
4529,38
2297,38
4624,38
2305,38
3842,38
2289,38
3594,38
3689,38
2452,38
2057,38
4728,38
2716,38
4488,38
940,38
4960,38
3723,38
3010,38
4502,38
3004,38
3174,38
1666,38
3417,38
3890,38
1445,38
3255,38
1632,38
871,38
2011,38
3414,38
3901,38
4894,38
3802,38
1473,38
960,8
4259,8
2228,8
2038,8
3459,8
1455,8
2212,8
328,8
3412,8
3370,8
4977,8
3429,8
1855,8
2359,8
2996,8
3478,8
2483,8
3769,8
4499,8
1974,8
2064,8
938,8
4063,8
2378,8
2853,8
2562,8
2494,8
1109,8
2217,8
2873,8
2844,8
825,8
4576,8
1245,8
4705,8
2386,8
1960,8
927,8
422,8
3817,8
2498,8
4869,8
4498,8
4367,8
4568,8
4519,8
4459,8
4940,8
3030,8
1813,8
2557,8
4218,40
490,40
4483,40
4370,40
1655,40
1696,40
4166,40
1907,40
2425,40
1352,40
1039,40
962,40
2187,40
3192,40
1305,40
1511,40
2260,40
1484,40
2530,40
4636,40
3629,40
2419,40
2252,40
1581,40
1628,40
2684,40
4461,40
2815,40
611,40
338,40
1314,40
1583,40
337,40
3983,40
3095,40
4665,40
2922,11
2607,11
3677,11
952,11
3177,11
1396,11
4752,11
1849,11
4327,11
4072,11
2881,11
641,11
1403,11
1050,11
1731,11
2179,11
4002,11
3173,11
471,11
4716,11
4087,11
1692,11
1501,11
344,11
1847,11
2645,11
3116,11
4088,11
4600,11
2516,11
1369,11
3682,11
4031,11
452,11
2438,11
3353,11
649,11
1206,11
1322,11
2411,11
4477,11
1900,11
623,11
840,11
553,41
1269,41
1097,41
4504,41
1527,41
1792,41
4622,41
4661,41
3761,41
3781,41
4447,41
2818,41
2514,41
657,41
361,41
1794,41
3667,41
3385,41
711,41
3371,41
2832,41
488,41
2225,41
767,41
1982,41
1784,41
4130,41
3910,41
2349,41
1846,41
82,41
407,41
3094,41
4008,41
263,41
2932,41
3438,41
4741,41
3633,41
4787,41
1416,10
1677,10
356,10
1137,10
1503,10
2175,10
724,10
3742,10
3280,10
3220,10
2720,10
2040,10
2309,10
1482,10
2725,10
2916,10
1367,10
2068,10
2859,10
1052,10
1741,10
1197,10
2315,10
1831,10
4071,10
2433,10
2256,10
819,10
4570,10
1891,10
4818,10
42,10
1154,10
4480,10
2160,10
3522,10
363,10
3185,10
2103,10
2291,10
951,10
4833,10
670,10
610,42
2829,42
4858,42
4841,42
3792,42
1899,42
2443,42
1465,42
2736,42
3079,42
4609,42
3460,42
3679,42
4755,42
2331,42
1589,42
1328,42
3345,42
993,42
4885,42
2347,42
558,42
366,42
1946,42
3590,42
3659,42
4920,42
1291,42
3086,42
1350,42
3230,42
1933,42
1490,42
4853,42
4836,42
1189,42
1932,42
3733,42
4010,42
1532,42
3190,42
3122,42
396,42
2167,42
3544,42
3924,42
3987,42
3089,42
3526,42
3188,42
4453,42
4209,42
1281,42
3131,42
2703,42
1220,6
3874,6
4347,6
1754,6
569,6
282,6
3090,6
3304,6
1005,6
1504,6
4293,6
157,6
1924,6
4151,6
3222,6
2711,6
1927,6
4868,6
3221,6
1564,6
4800,6
1795,6
554,6
1174,6
2408,6
3242,6
3573,6
930,6
3839,6
2748,6
2821,6
3640,6
2201,6
1034,6
1822,6
2978,6
1738,6
3820,6
369,6
2417,6
4640,6
2105,6
645,6
3889,6
628,6
4843,6
4572,6
354,6
2450,6
1669,11
4291,11
4214,11
425,11
52,11
1395,11
3789,11
939,11
4159,11
1391,11
4969,11
482,11
2947,11
4197,11
3299,11
4889,11
3325,11
2013,11
4267,11
3014,11
552,11
3350,11
769,11
3363,11
1254,11
4696,11
4012,11
3269,11
329,11
582,11
1010,11
620,11
1582,11
4786,11
372,11
1984,11
4184,11
3246,11
2630,11
1364,11
879,11
1691,11
2709,11
913,11
542,11
660,11
3469,11
2444,11
2200,11
4518,11
1103,11
3845,11
555,43
1368,43
1811,43
1605,43
771,43
3236,43
1860,43
1802,43
2196,43
3576,43
4905,43
3227,43
4621,43
1480,43
3811,43
3291,43
1690,43
2909,43
2429,43
1437,43
3233,43
3915,43
3488,43
2095,43
4592,43
3210,43
1459,43
2338,43
86,43
3676,43
2854,43
3568,43
4205,43
1376,43
1243,43
2571,43
4091,43
3017,43
965,43
2348,43
1718,43
2138,43
2343,43
456,43
3643,43
2257,43
4501,43
1647,43
3271,43
389,43
3124,43
1341,43
3899,43
3565,43
4650,43
4443,43
2451,43
4823,6
2666,6
1903,6
3146,6
2786,6
394,6
2521,6
4821,6
4075,6
1863,6
1828,6
1311,6
323,6
15,6
1065,6
1319,6
153,6
2082,6
288,6
705,6
2108,6
2555,6
2784,6
465,6
704,6
863,6
4007,6
4029,6
907,6
1268,6
3683,6
1381,6
4760,6
1287,6
880,6
4715,6
3799,6
3870,6
3750,6
1777,6
2149,6
1106,6
1171,6
3806,6
777,6
1061,6
3954,6
2570,6
1385,6
2447,6
2199,6
4614,44
4255,44
4508,44
395,44
3448,44
1845,44
2921,44
1162,44
3819,44
1898,44
3422,44
1256,44
975,44
4739,44
2773,44
615,44
2310,44
3701,44
2075,44
1320,44
2224,44
3029,44
4138,44
2758,44
3057,44
2906,44
4586,44
2700,44
2021,44
912,44
4516,44
2585,44
1492,44
2155,44
3968,44
1012,44
2421,44
4733,44
1775,44
4048,44
4730,44
2352,44
3423,44
3133,44
942,44
4092,44
914,44
2146,44
1474,44
2440,44
2649,44
3419,44
2471,44
4489,44
1514,44
1928,44
802,44
2350,44
3126,44
1224,44
2770,44
2397,44
3930,44
4815,11
1115,11
405,11
3681,11
3078,11
4120,11
2880,11
3624,11
297,11
1820,11
3755,11
4153,11
3780,11
4330,11
3446,11
3229,11
4976,11
4144,11
4434,11
2018,11
997,11
4603,11
824,11
851,11
3441,11
4308,11
400,11
3646,11
3903,11
37,11
2643,11
3159,11
576,11
3956,11
1053,11
1834,11
2800,11
563,11
4034,11
2259,11
4974,47
491,47
408,47
4500,47
2863,47
3499,47
4777,47
2119,47
4125,47
1682,47
3261,47
4607,47
4779,47
1679,47
2565,47
866,47
3418,47
3745,47
2253,47
4864,47
1399,47
2998,47
2534,47
90,47
4285,47
1042,47
2029,47
922,47
4320,47
3060,47
4761,47
1221,47
3213,47
3148,47
2147,47
4299,47
1377,47
889,47
1736,47
4227,47
2726,47
3486,47
4099,47
2676,47
2936,47
2573,47
1776,47
2043,47
4446,47
2426,26
1244,26
4956,26
3053,26
3934,26
4683,26
1011,26
4097,26
2344,26
437,26
3990,26
1572,26
1176,26
2009,26
2185,26
4550,26
4140,26
4260,26
2917,26
3579,26
3110,26
792,26
1865,26
2559,26
1554,26
1321,26
4155,26
1970,26
1471,26
2651,26
578,26
2951,26
1810,26
1877,26
2886,26
3248,26
1837,26
2133,26
4539,26
2211,26
1386,26
1723,26
3223,26
4720,10
680,10
2816,10
3575,10
2003,10
3085,10
3203,10
887,10
1272,10
2843,10
4052,8
4440,10
2892,10
2054,10
4217,10
1024,10
1462,10
1194,10
867,10
722,10
3972,10
1880,10
1951,10
4847,10
4829,8
2779,10
4980,8
2165,8
4838,10
4366,10
3201,10
